Race,Race_Grade,Restrict,Mare Limited,Dirt,Course,Distance,Frame,Win,Quinella,Show,Age,Mare,Stallion,P_rank,P_popular,P_restrict,P_marelimit,Jockey_change,Change_from_P_Grass,Change_from_P_Dirt,Change_from_P_Hurdle,P_class_Class,Weight_P_Weight,Distance_P_distance,Week_distance,P_overseas
St. Lite Kinen 2023,2,3,,,Nakayama,2200,four,,,,3,,1,2,4,,,,,,,3,2,4,10,
St. Lite Kinen 2023,2,3,,,Nakayama,2200,five,,,,3,,1,6,8,,,,,,,6,1,2,8,
St. Lite Kinen 2023,2,3,,,Nakayama,2200,five,,,,3,,1,2,1,,,,,,,6,2,-2,14,
St. Lite Kinen 2023,2,3,,,Nakayama,2200,six,,,,3,,1,1,3,,,,,,,6,1,2,4,
St. Lite Kinen 2023,2,3,,,Nakayama,2200,six,,,,3,,1,1,5,,,,,,,6,1,-2,3,
St. Lite Kinen 2023,2,3,,,Nakayama,2200,seven,,,,3,,1,1,2,,,1,,,,6,1,2,5,
St. Lite Kinen 2023,2,3,,,Nakayama,2200,seven,,,,3,,1,2,1,,,,,,,6,1,,3,
St. Lite Kinen 2023,2,3,,,Nakayama,2200,eight,,1,1,3,,1,2,1,,,,,,,1,-1,-2,15,
St. Lite Kinen 2023,2,3,,,Nakayama,2200,eight,,,,3,,1,15,18,,,1,,,,1,-1,-2,15,
All Comers 2023,2,,,,Nakayama,2200,one,,,,5,,,15,16,,,1,,,,3,2,2,9,
All Comers 2023,2,,,,Nakayama,2200,two,,1,1,5,,1,2,1,,,,,,,2,,-3,20,
All Comers 2023,2,,,,Nakayama,2200,two,,,,5,,1,16,13,,,,,,,5,-2,4,7,
All Comers 2023,2,,,,Nakayama,2200,three,,,,4,,1,14,8,,,,,,,2,-1,2,4,
All Comers 2023,2,,,,Nakayama,2200,three,,,,6,,1,9,3,,,1,,,,3,-1,2,9,
All Comers 2023,2,,,,Nakayama,2200,four,,,,5,1,,4,3,,,1,,,,1,,,12,
All Comers 2023,2,,,,Nakayama,2200,four,,,,4,,1,4,8,,,,,,,1,-1,6,15,
All Comers 2023,2,,,,Nakayama,2200,five,,,1,4,,1,4,3,,,1,,,,1,1,-3,16,
All Comers 2023,2,,,,Nakayama,2200,five,,,,9,,1,6,10,,,1,,1,,5,1,1,16.5,1
All Comers 2023,2,,,,Nakayama,2200,six,,,,6,,1,1,3,,,1,,,,3,-1,2,5,
All Comers 2023,2,,,,Nakayama,2200,six,,,,5,,1,8,7,,,,,,,1,,2,24,
All Comers 2023,2,,,,Nakayama,2200,seven,,,,7,,1,5,7,,,,,,,3,-1.5,2,9,
All Comers 2023,2,,,,Nakayama,2200,seven,1,1,1,4,,1,1,1,,,,,,,3,1,2,9,
All Comers 2023,2,,,,Nakayama,2200,eight,,,,5,1,,4,1,,,1,,,,3,-1.5,2,5,
All Comers 2023,2,,,,Nakayama,2200,eight,,,,6,,1,9,6,,,,,,,2,1,2,4,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,one,,,,3,,1,1,1,,,1,,,,6,1,2,11,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,two,,,,3,,1,16,11,,,,,,,1,-1,,16,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,three,1,1,1,3,,1,11,7,,,,,,,1,-1,,16,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,four,,,,3,,1,1,1,,,,,,,6,1,4,2,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,four,,,,3,,1,4,5,,,,,,,6,1,6,6,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,five,,1,1,3,,1,1,1,,,1,,,,6,1,-2,9,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,five,,,1,3,,1,8,3,,,,,,,1,-1,,16,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,six,,,,3,,1,5,3,,,1,,,,2,,2,19,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,six,,,,3,,1,5,5,,,1,,,,6,1,2,4,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,seven,,,,3,,1,1,1,,,,,,,6,1,-2,7,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,seven,,,,3,,1,7,14,,,1,,,,1,-1,,16,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,eight,,,,3,,1,1,3,,,1,,,,6,1,4,8,
Kobe Shimbun Hai 2023,2,3,,,Hanshin,2400,eight,,,,3,,1,3,6,,,,,,,1,-1,,16,
Sprinters Stakes 2022,1,,,,Nakayama,1200,one,,,,3,1,,7,2,,,,,,,3,2,,5,
Sprinters Stakes 2022,1,,,,Nakayama,1200,one,1,1,1,7,,1,17,9,,,,,,,3,-1,,5,
Sprinters Stakes 2022,1,,,,Nakayama,1200,two,,,,5,1,,12,7,,,,,,,3,,,4,
Sprinters Stakes 2022,1,,,,Nakayama,1200,two,,,,7,,1,14,17,,,,,,,1,-1,-4,16,
Sprinters Stakes 2022,1,,,,Nakayama,1200,three,,,,6,1,,6,5,,,1,,,,3,,,4,
Sprinters Stakes 2022,1,,,,Nakayama,1200,three,,,1,6,,1,9,12,,,,,,,1,-1,-4,16,
Sprinters Stakes 2022,1,,,,Nakayama,1200,four,,1,1,3,,1,2,2,,,,,,,3,1,,4,
Sprinters Stakes 2022,1,,,,Nakayama,1200,four,,,,6,,1,2,6,,,,,,,2,1,,2,
Sprinters Stakes 2022,1,,,,Nakayama,1200,five,,,,3,1,1,3,1,,,,,,,3,,,5,
Sprinters Stakes 2022,1,,,,Nakayama,1200,five,,,,5,,1,2,3,,,1,,,,3,,,5,
Sprinters Stakes 2022,1,,,,Nakayama,1200,six,,,,7,,1,4,7,,,,,,,1,,,26,
Sprinters Stakes 2022,1,,,,Nakayama,1200,six,,,,5,,1,1,6,,,1,,,,3,1,,4,
Sprinters Stakes 2022,1,,,,Nakayama,1200,seven,,,,4,1,,1,1,,,,,,,2,,,2,
Sprinters Stakes 2022,1,,,,Nakayama,1200,seven,,,,8,,1,9,10,,,,,,,2,1,,2,
Sprinters Stakes 2022,1,,,,Nakayama,1200,eight,,,,4,,1,2,2,,,1,,,,1,-1,-4,16,
Sprinters Stakes 2022,1,,,,Nakayama,1200,eight,,,,6,1,,7,5,,,,,,,3,,2,8,
Sprinters Stakes 2017,1,,,,Nakayama,1200,one,,,,9,,1,8,7,,,,,,,2,,,2,
Sprinters Stakes 2017,1,,,,Nakayama,1200,one,,1,1,5,1,,11,3,,,,,,,1,,-4,19,
Sprinters Stakes 2017,1,,,,Nakayama,1200,two,,,,4,,1,4,1,,,,,,,3,1,,14,
Sprinters Stakes 2017,1,,,,Nakayama,1200,two,,,,5,1,,9,2,,,1,,,,2,1,,2,
Sprinters Stakes 2017,1,,,,Nakayama,1200,three,,,,7,,1,2,6,,,,,,,2,1,,2,
Sprinters Stakes 2017,1,,,,Nakayama,1200,three,,,1,4,1,,1,1,,,,,,,5,1,,4,
Sprinters Stakes 2017,1,,,,Nakayama,1200,four,,,,4,1,,1,3,,,,,,,3,2,,5,
Sprinters Stakes 2017,1,,,,Nakayama,1200,four,1,1,1,6,,1,3,3,,,,,,,1,-1,-4,16,
Sprinters Stakes 2017,1,,,,Nakayama,1200,five,,,,5,1,,4,3,,,,,,,2,1,,2,
Sprinters Stakes 2017,1,,,,Nakayama,1200,five,,,,6,,1,10,1,,,1,,,,1,,,41,1
Sprinters Stakes 2017,1,,,,Nakayama,1200,six,,,,3,,1,6,1,,,1,,,,3,2,,4,
Sprinters Stakes 2017,1,,,,Nakayama,1200,six,,,,6,,,2,4,,,1,,,,6,-3,,3,1
Sprinters Stakes 2017,1,,,,Nakayama,1200,seven,,,,4,,1,1,1,,,1,,,,2,1,,2,
Sprinters Stakes 2017,1,,,,Nakayama,1200,seven,,,,6,,1,8,10,,,1,,,,3,,,4,
Sprinters Stakes 2017,1,,,,Nakayama,1200,eight,,,,4,,1,13,3,,,1,,,,3,-1,,4,
Sprinters Stakes 2017,1,,,,Nakayama,1200,eight,,,,7,,1,3,4,,,,,,,2,1,,2,
Sprinters Stakes 2016,1,,,,Nakayama,1200,one,,,,5,,1,1,1,,,,,,,2,-1,,2,
Sprinters Stakes 2016,1,,,,Nakayama,1200,one,,,,3,1,,1,2,,,1,,,,3,2,,4,
Sprinters Stakes 2016,1,,,,Nakayama,1200,two,,,,6,,1,11,10,,,1,,,,2,1,,2,
Sprinters Stakes 2016,1,,,,Nakayama,1200,two,,,1,3,1,,4,4,,,1,,,,3,1,,4,
Sprinters Stakes 2016,1,,,,Nakayama,1200,three,,,,3,,1,2,7,,,1,,,,3,2,,4,
Sprinters Stakes 2016,1,,,,Nakayama,1200,three,,,,5,1,,2,1,,,1,,,,3,-1,,5,
Sprinters Stakes 2016,1,,,,Nakayama,1200,four,,,,8,,1,5,6,,,1,,,,2,,,2,
Sprinters Stakes 2016,1,,,,Nakayama,1200,four,,,,8,,1,8,9,,,1,,,,2,,-2,19,
Sprinters Stakes 2016,1,,,,Nakayama,1200,five,,,,5,,1,8,5,,,1,,,,3,,,4,
Sprinters Stakes 2016,1,,,,Nakayama,1200,five,,,,6,,1,6,7,,,1,,,,2,1,,2,
Sprinters Stakes 2016,1,,,,Nakayama,1200,six,,,,6,,1,7,3,,,,,,,2,1,,2,
Sprinters Stakes 2016,1,,,,Nakayama,1200,six,,,,4,1,,3,3,,,,,,,3,,,4,
Sprinters Stakes 2016,1,,,,Nakayama,1200,seven,1,1,1,5,,1,1,3,,,,,,,3,1,,12,
Sprinters Stakes 2016,1,,,,Nakayama,1200,seven,,,,6,1,,9,4,,,1,,,,2,1,,2,
Sprinters Stakes 2016,1,,,,Nakayama,1200,eight,,1,1,5,,1,2,2,,,,,,,1,,,26,
Sprinters Stakes 2016,1,,,,Nakayama,1200,eight,,,,5,,1,2,2,,,,,,,2,1,,2,
Sprinters Stakes 2015,1,,,,Nakayama,1200,one,,,,7,,,5,5,,,1,,,,1,,,19,1
Sprinters Stakes 2015,1,,,,Nakayama,1200,one,1,1,1,6,1,,4,3,,,,,,,2,,,2,
Sprinters Stakes 2015,1,,,,Nakayama,1200,two,,,,6,1,,9,4,,,,,,,2,,,2,
Sprinters Stakes 2015,1,,,,Nakayama,1200,two,,1,1,7,,1,17,13,,,,,,,1,-1,-4,16,
Sprinters Stakes 2015,1,,,,Nakayama,1200,three,,,,7,,1,6,6,,,1,,,,3,1,,4,
Sprinters Stakes 2015,1,,,,Nakayama,1200,three,,,1,5,1,,1,8,,,,,,,3,1,,4,
Sprinters Stakes 2015,1,,,,Nakayama,1200,four,,,,4,1,,1,2,,,,,,,3,,,5,
Sprinters Stakes 2015,1,,,,Nakayama,1200,four,,,,6,,1,8,2,,,,,,,2,1,,2,
Sprinters Stakes 2015,1,,,,Nakayama,1200,five,,,,3,,1,1,10,,,,,,,2,1,,2,
Sprinters Stakes 2015,1,,,,Nakayama,1200,five,,,,8,,1,12,7,,,1,,,,3,,,,
Sprinters Stakes 2015,1,,,,Nakayama,1200,six,,,,5,1,,5,2,,,1,,,,3,1,,4,
Sprinters Stakes 2015,1,,,,Nakayama,1200,six,,,,5,1,,2,1,,,,,,,2,1,,2,
Sprinters Stakes 2015,1,,,,Nakayama,1200,seven,,,,4,,1,15,4,,,,,,,1,-1,-4,16,
Sprinters Stakes 2015,1,,,,Nakayama,1200,seven,,,,7,,1,1,13,,,1,,,,3,4,-4,2,
Sprinters Stakes 2015,1,,,,Nakayama,1200,eight,,,,5,,1,14,1,,,1,,,,3,1,,14,
Sprinters Stakes 2015,1,,,,Nakayama,1200,eight,,,,5,,1,3,1,,,,,,,3,,,4,
Sirius Stakes 2023,3,,,1,Hanshin,2000,one,,,,3,,1,2,6,,,,,,,1,-3,,10,1
Sirius Stakes 2023,3,,,1,Hanshin,2000,two,,,,7,,1,11,11,,,1,,,,3,,3,7,
Sirius Stakes 2023,3,,,1,Hanshin,2000,three,,,1,5,,1,3,1,,,,,,,4,,2,4,
Sirius Stakes 2023,3,,,1,Hanshin,2000,three,,,,4,,1,8,2,,,1,,,,4,,2,4,
Sirius Stakes 2023,3,,,1,Hanshin,2000,four,,,,5,,1,1,1,,,,,,,6,-3,3,5,
Sirius Stakes 2023,3,,,1,Hanshin,2000,four,,,,7,,1,3,6,,,1,,,,4,-1,2,10,
Sirius Stakes 2023,3,,,1,Hanshin,2000,five,,1,1,5,1,,1,8,,,,,,,4,1.5,2,4,
Sirius Stakes 2023,3,,,1,Hanshin,2000,five,,,,5,,1,7,3,,,,,,,4,,2,4,
Sirius Stakes 2023,3,,,1,Hanshin,2000,six,,,,4,,1,6,9,,,1,,,,3,-1,3,7,
Sirius Stakes 2023,3,,,1,Hanshin,2000,six,,,,4,,1,1,2,,,1,,,,6,-3,2,14,
Sirius Stakes 2023,3,,,1,Hanshin,2000,seven,,,,6,,1,5,5,,,1,,,,3,3.5,,10,1
Sirius Stakes 2023,3,,,1,Hanshin,2000,seven,,,,5,,1,12,5,,,,,,,2,,2,35,
Sirius Stakes 2023,3,,,1,Hanshin,2000,eight,,,,7,,1,5,11,,,1,,,,4,,2,4,
Sirius Stakes 2023,3,,,1,Hanshin,2000,eight,1,1,1,6,,1,4,6,,,,,,,1,1.5,,12,1
Sprinters Stakes 2023,1,,,,Nakayama,1200,one,,,1,4,1,,1,1,,,,,,,3,1,,4,
Sprinters Stakes 2023,1,,,,Nakayama,1200,one,,,,4,1,,1,14,,,,,,,2,1,,2,
Sprinters Stakes 2023,1,,,,Nakayama,1200,two,,,,5,,1,8,4,,,,,,,2,,,2,
Sprinters Stakes 2023,1,,,,Nakayama,1200,two,,,,7,,1,10,5,,,,,,,3,,,4,
Sprinters Stakes 2023,1,,,,Nakayama,1200,three,,,,4,,1,16,7,,,,,,,3,1,,4,
Sprinters Stakes 2023,1,,,,Nakayama,1200,three,1,1,1,4,1,,2,1,,,1,,,,3,0.5,,5,
Sprinters Stakes 2023,1,,,,Nakayama,1200,four,,,,5,1,,1,9,,,,,,,3,1,2,8,
Sprinters Stakes 2023,1,,,,Nakayama,1200,four,,,,5,1,,15,12,,,,,,,1,,-4,16,
Sprinters Stakes 2023,1,,,,Nakayama,1200,five,,,,4,,1,2,2,,,,,,,2,1,,2,
Sprinters Stakes 2023,1,,,,Nakayama,1200,five,,1,1,4,,1,9,1,,,,,,,3,-0.5,,12,
Sprinters Stakes 2023,1,,,,Nakayama,1200,six,,,,6,,1,6,9,,,1,,,,3,1,,4,
Sprinters Stakes 2023,1,,,,Nakayama,1200,six,,,,3,,1,13,9,,,1,,,,2,1,,2,
Sprinters Stakes 2023,1,,,,Nakayama,1200,seven,,,,4,,1,1,5,,,,,,,3,1,,5,
Sprinters Stakes 2023,1,,,,Nakayama,1200,seven,,,,4,,1,7,6,,,,,,,2,1,,2,
Sprinters Stakes 2023,1,,,,Nakayama,1200,eight,,,,4,1,,7,4,,,,,,,3,1,,4,
Sprinters Stakes 2023,1,,,,Nakayama,1200,eight,,,,3,1,,10,2,,,1,,,,3,,,5,
Saudi Arabia Royal Cup 2023,3,2,,,Tokyo,1600,one,,,1,2,,1,1,1,,,1,,,,6,1,,17,
Saudi Arabia Royal Cup 2023,3,2,,,Tokyo,1600,two,1,1,1,2,,1,1,2,,,1,,,,6,1,,16,
Saudi Arabia Royal Cup 2023,3,2,,,Tokyo,1600,three,,1,1,2,1,,1,2,,,1,,,,6,,,17,
Saudi Arabia Royal Cup 2023,3,2,,,Tokyo,1600,four,,,,2,,1,5,2,,,1,,,,7,1,,3,
Saudi Arabia Royal Cup 2023,3,2,,,Tokyo,1600,five,,,,2,,1,9,10,,,,,,,5,1,4,1,
Saudi Arabia Royal Cup 2023,3,2,,,Tokyo,1600,six,,,,2,,1,1,2,,,1,,,,7,1,-4,4,
Saudi Arabia Royal Cup 2023,3,2,,,Tokyo,1600,seven,,,,2,,1,1,2,,,1,,,,7,1,1,8,
Saudi Arabia Royal Cup 2023,3,2,,,Tokyo,1600,eight,,,,2,,1,1,11,,,,,,,6,1,4,2,
Saudi Arabia Royal Cup 2023,3,2,,,Tokyo,1600,eight,,,,2,,1,1,4,,,,,,,7,1,-2,,
Negishi Stakes 2023,3,,,1,Tokyo,1400,one,,,,6,,1,4,3,,,1,,,,3,-0.5,,5,1
Negishi Stakes 2023,3,,,1,Tokyo,1400,one,,,,7,,,3,4,,,,,,,1,,2,11,1
Negishi Stakes 2023,3,,,1,Tokyo,1400,two,,,,5,,1,15,14,,,,1,,,1,,-2,9,
Negishi Stakes 2023,3,,,1,Tokyo,1400,two,,,,4,,1,3,6,,,1,,,,4,-2,,2,
Negishi Stakes 2023,3,,,1,Tokyo,1400,three,,,,6,,,7,5,,,1,,,,3,1,-2,10,
Negishi Stakes 2023,3,,,1,Tokyo,1400,three,,1,1,6,1,,1,2,,,,,,,3,1,-2,10,
Negishi Stakes 2023,3,,,1,Tokyo,1400,four,,,,5,1,,4,5,,,1,,,,5,1,,12,
Negishi Stakes 2023,3,,,1,Tokyo,1400,four,,,,6,,1,7,2,,,1,,,,1,,2,11,1
Negishi Stakes 2023,3,,,1,Tokyo,1400,five,,,,6,,1,9,7,,,1,,,,4,,-4,4,
Negishi Stakes 2023,3,,,1,Tokyo,1400,five,,,,6,,1,10,12,,,,,,,1,,-4,7,
Negishi Stakes 2023,3,,,1,Tokyo,1400,six,,,,8,,1,6,16,,,,,,,3,1,2,6,
Negishi Stakes 2023,3,,,1,Tokyo,1400,six,,,,6,,1,1,5,,,,,,,5,1,,7,
Negishi Stakes 2023,3,,,1,Tokyo,1400,seven,1,1,1,5,,1,2,1,,,,,,,3,1,-2,10,
Negishi Stakes 2023,3,,,1,Tokyo,1400,seven,,,1,4,,1,1,2,,,,,,,4,,,2,
Negishi Stakes 2023,3,,,1,Tokyo,1400,eight,,,,8,,1,13,6,,,1,,,,3,,2,6,
Negishi Stakes 2023,3,,,1,Tokyo,1400,eight,,,,6,,1,9,5,,,,,,,5,-2,-4,2,
Mainichi Okan 2023,2,,,,Tokyo,1800,one,,,1,5,,1,3,1,,,,,,,1,,2,17,
Mainichi Okan 2023,2,,,,Tokyo,1800,two,,,,3,,1,9,2,,,1,,,,1,-1,2,21,
Mainichi Okan 2023,2,,,,Tokyo,1800,three,,,,5,,1,7,5,,,,,,,5,2,,19,
Mainichi Okan 2023,2,,,,Tokyo,1800,four,,,,5,,1,2,1,,,1,,,,5,,,9,
Mainichi Okan 2023,2,,,,Tokyo,1800,five,,,,6,,1,8,6,,,1,,,,2,,-4,36,
Mainichi Okan 2023,2,,,,Tokyo,1800,five,1,1,1,3,,1,1,3,,,,,,,3,,,13,
Mainichi Okan 2023,2,,,,Tokyo,1800,six,,,,6,,1,8,13,,,,,,,1,-1,2,17,
Mainichi Okan 2023,2,,,,Tokyo,1800,six,,,,5,,1,1,1,,,1,,,,3,,,16,
Mainichi Okan 2023,2,,,,Tokyo,1800,seven,,,,4,,1,5,5,,,1,,,,3,1,-2,4,
Mainichi Okan 2023,2,,,,Tokyo,1800,seven,,1,1,5,1,,1,4,,,,,,,1,1,2,17,
Mainichi Okan 2023,2,,,,Tokyo,1800,eight,,,,4,,1,14,3,,,,,,,3,-1,-2,12,
Mainichi Okan 2023,2,,,,Tokyo,1800,eight,,,,4,,1,16,3,,,1,,,,3,2,6,6,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,one,,,,4,,1,1,1,,,1,,,,4,,-2,8,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,two,,,,6,,1,8,9,,,,,,,1,1,2,14,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,three,,,,7,,1,10,4,,,,,,,3,,4,4,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,three,,,1,6,,1,5,5,,,,,,,1,-1,2,14,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,four,,,,4,,1,3,10,,,1,,,,3,1,4,4,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,four,,1,1,7,,1,7,6,,,,,,,1,-1,2,14,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,five,1,1,1,4,,1,4,3,,,,,,,3,,4,4,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,five,,,,7,,,7,8,,,,,,,3,-1.5,4,12,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,six,,,,5,1,,1,1,,,,,,,3,,4,15,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,six,,,,6,,1,1,4,,,1,,,,2,,-1,18,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,seven,,,,6,1,,13,12,,,1,,,,2,-1,4,6,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,seven,,,,8,,,12,13,,,,,,,2,-1,4,6,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,eight,,,,8,,,9,7,,,1,,,,2,,-6,28,
Kyoto Daishoten 2023,2,,,,Kyoto,2400,eight,,,,6,,1,13,16,,,1,,,,1,-1,-8,22,
Shuka Sho 2016,1,3,1,,Kyoto,2000,one,,,,3,1,,16,4,,,,,,,3,1,,4,
Shuka Sho 2016,1,3,1,,Kyoto,2000,one,,,,3,1,,11,2,,,,,,,2,1,2,3,
Shuka Sho 2016,1,3,1,,Kyoto,2000,two,,1,1,3,1,,5,2,,,,,,,3,1,,4,
Shuka Sho 2016,1,3,1,,Kyoto,2000,two,,,,3,1,,4,7,,,1,,,,3,1,,4,
Shuka Sho 2016,1,3,1,,Kyoto,2000,three,,,,3,1,,8,4,,,,,,,2,1,2,3,
Shuka Sho 2016,1,3,1,,Kyoto,2000,three,,,,3,1,,15,11,,,1,,,,3,1,,4,
Shuka Sho 2016,1,3,1,,Kyoto,2000,four,1,1,1,3,1,,2,3,,,,,,,3,1,,4,
Shuka Sho 2016,1,3,1,,Kyoto,2000,four,,,,3,1,,4,8,,,,,,,2,1,2,3,
Shuka Sho 2016,1,3,1,,Kyoto,2000,five,,,,3,1,,2,11,,,,,,,2,1,2,3,
Shuka Sho 2016,1,3,1,,Kyoto,2000,five,,,,3,1,,1,1,,,,,,,3,1,,4,
Shuka Sho 2016,1,3,1,,Kyoto,2000,six,,,,3,1,,3,5,,,,,,,3,1,,4,
Shuka Sho 2016,1,3,1,,Kyoto,2000,six,,,,3,1,,8,12,,,,,,,3,1,,4,
Shuka Sho 2016,1,3,1,,Kyoto,2000,seven,,,,3,1,,1,4,,,,,1,,6,3,3,5,
Shuka Sho 2016,1,3,1,,Kyoto,2000,seven,,,,3,1,,1,1,,,,,,,6,3,2,2,
Shuka Sho 2016,1,3,1,,Kyoto,2000,seven,,,1,3,1,,3,6,,,,,,,2,1,2,3,
Shuka Sho 2016,1,3,1,,Kyoto,2000,eight,,,,3,1,,2,9,,,1,,,,3,2,2,14,
Shuka Sho 2016,1,3,1,,Kyoto,2000,eight,,,,3,1,,1,11,,,1,,,,6,4,2,4,
Shuka Sho 2016,1,3,1,,Kyoto,2000,eight,,,,3,1,,3,4,,,1,,,,6,3,2,2,
Shuka Sho 2015,1,3,1,,Kyoto,2000,one,,,,3,1,,7,4,,,,,,,1,,20,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,one,,,,3,1,,1,8,,,,,,,5,1,4,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,two,,,,3,1,,7,6,,,,,,,2,1,3,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,two,,,,3,1,,11,11,,,,,,,1,,20,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,three,,,,3,1,,14,8,,,,,,,2,1,3,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,three,,,1,3,1,,1,1,,,1,,,,6,3,3,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,four,,,,3,1,,3,2,,,,,,,2,1,3,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,four,,,,3,1,,2,5,,,,,,,5,1,4,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,five,,1,1,3,1,,5,5,,,,,,,2,1,3,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,five,,,,3,1,,4,3,,,,,,,2,1,3,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,six,,,,3,1,,1,7,,,,,,,2,1,3,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,six,,,,3,1,,6,4,,,1,,,,2,1,3,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,seven,,,,3,1,,1,4,,,1,,,,6,3,2,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,seven,,,,3,1,,12,8,,,,,,,1,,20,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,seven,,,,3,1,,11,1,,,1,,,,5,1,4,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,eight,,,,3,1,,15,4,,,,,,,5,1,4,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,eight,,,,3,1,,7,3,,,,,,,5,1,4,,
Shuka Sho 2015,1,3,1,,Kyoto,2000,eight,1,1,1,3,1,,2,1,,,,,,,2,1,3,,
Shuka Sho 2014,1,3,1,,Kyoto,2000,one,,,,3,1,,4,6,,,,,,,2,1,2,3,
Shuka Sho 2014,1,3,1,,Kyoto,2000,one,,,,3,1,,1,5,,,,,,,5,1,,4,
Shuka Sho 2014,1,3,1,,Kyoto,2000,two,,,,3,1,,12,2,,,,,,,5,1,,4,
Shuka Sho 2014,1,3,1,,Kyoto,2000,two,,1,1,3,1,,1,2,,,,,,,2,1,2,3,
Shuka Sho 2014,1,3,1,,Kyoto,2000,three,,,,3,1,,9,5,,,,,,,3,3,2,10,
Shuka Sho 2014,1,3,1,,Kyoto,2000,three,1,1,1,3,1,,2,1,,,1,,,,5,1,,4,
Shuka Sho 2014,1,3,1,,Kyoto,2000,four,,,,3,1,,13,14,,,1,,,,2,1,2,3,
Shuka Sho 2014,1,3,1,,Kyoto,2000,four,,,,3,1,,6,1,,,,,,,2,1,2,3,
Shuka Sho 2014,1,3,1,,Kyoto,2000,five,,,,3,1,,14,10,,,,,,,2,1,2,3,
Shuka Sho 2014,1,3,1,,Kyoto,2000,five,,,,3,1,,3,4,,,1,,,,5,1,,4,
Shuka Sho 2014,1,3,1,,Kyoto,2000,six,,,,3,1,,17,13,,,1,,,,1,,-4,20,
Shuka Sho 2014,1,3,1,,Kyoto,2000,six,,,1,3,1,,2,15,,,,,,,2,1,2,3,
Shuka Sho 2014,1,3,1,,Kyoto,2000,seven,,,,3,1,,,,,,,,,,1,,,,
Shuka Sho 2014,1,3,1,,Kyoto,2000,seven,,,,3,1,,9,3,,,,,,,2,1,2,3,
Shuka Sho 2014,1,3,1,,Kyoto,2000,seven,,,,3,1,,4,8,,,,,,,5,1,,4,
Shuka Sho 2014,1,3,1,,Kyoto,2000,eight,,,,3,1,,1,1,,,1,,,,3,1,4,39,
Shuka Sho 2014,1,3,1,,Kyoto,2000,eight,,,,3,1,,3,9,,,,,,,2,1,2,3,
Shuka Sho 2014,1,3,1,,Kyoto,2000,eight,,,,3,1,,1,9,,,1,,,,6,2,2,1,
Fuji Stakes 2023,2,,,,Tokyo,1600,one,,,,7,,1,15,14,,,1,,,,2,-1,-4,8,
Fuji Stakes 2023,2,,,,Tokyo,1600,two,,,,4,,1,11,15,,,1,,,,1,-1,,19,
Fuji Stakes 2023,2,,,,Tokyo,1600,three,,,,4,1,,1,1,,,,,,,6,1,2,17,
Fuji Stakes 2023,2,,,,Tokyo,1600,four,,,1,5,,1,3,4,,,1,,,,2,-1,-4,8,
Fuji Stakes 2023,2,,,,Tokyo,1600,five,,,,4,,1,8,1,,,1,,,,4,-1,,17,
Fuji Stakes 2023,2,,,,Tokyo,1600,five,1,1,1,4,1,,16,9,,,1,,,,1,-1,,19,
Fuji Stakes 2023,2,,,,Tokyo,1600,six,,,,5,,1,10,7,,,,,,,1,-1,,19,
